Doença,Código CID-10
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O70.2
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O70.3
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O70.9
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.0
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.1
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.2
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.3
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.4
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.5
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.6
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.7
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.8
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O71.9
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O72.0
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O72.1
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O72.2
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O72.3
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O73.0
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O73.1
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.0
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.1
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.2
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.3
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.4
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.5
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.6
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.7
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.8
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O74.9
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.0
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.1
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.2
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.3
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.4
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.5
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.6
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.7
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.8
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O75.9
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O76
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O77
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O78
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O79
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O80.0
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O80.1
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O80.8
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O80.9
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O81.0
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O81.1
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O81.2
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O81.3
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O81.4
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O81.5
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O82.0
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O82.1
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O82.2
"Gravidez, do parto e do puerpério, exceto assistência materna por outras complicações ligadas predominantemente à gravidez",O82.8
