Doença,Código CID-10
Acidentes de transporte,V48.4
Acidentes de transporte,V48.5
Acidentes de transporte,V48.6
Acidentes de transporte,V48.7
Acidentes de transporte,V48.9
Acidentes de transporte,V49.0
Acidentes de transporte,V49.1
Acidentes de transporte,V49.2
Acidentes de transporte,V49.3
Acidentes de transporte,V49.4
Acidentes de transporte,V49.5
Acidentes de transporte,V49.6
Acidentes de transporte,V49.8
Acidentes de transporte,V49.9
Acidentes de transporte,V50.0
Acidentes de transporte,V50.1
Acidentes de transporte,V50.2
Acidentes de transporte,V50.3
Acidentes de transporte,V50.4
Acidentes de transporte,V50.5
Acidentes de transporte,V50.6
Acidentes de transporte,V50.7
Acidentes de transporte,V50.9
Acidentes de transporte,V51.0
Acidentes de transporte,V51.1
Acidentes de transporte,V51.2
Acidentes de transporte,V51.3
Acidentes de transporte,V51.4
Acidentes de transporte,V51.5
Acidentes de transporte,V51.6
Acidentes de transporte,V51.7
Acidentes de transporte,V51.9
Acidentes de transporte,V52.0
Acidentes de transporte,V52.1
Acidentes de transporte,V52.2
Acidentes de transporte,V52.3
Acidentes de transporte,V52.4
Acidentes de transporte,V52.5
Acidentes de transporte,V52.6
Acidentes de transporte,V52.7
Acidentes de transporte,V52.9
Acidentes de transporte,V53.0
Acidentes de transporte,V53.1
Acidentes de transporte,V53.2
Acidentes de transporte,V53.3
Acidentes de transporte,V53.4
Acidentes de transporte,V53.5
Acidentes de transporte,V53.6
Acidentes de transporte,V53.7
Acidentes de transporte,V53.9
Acidentes de transporte,V54.0
Acidentes de transporte,V54.1
Acidentes de transporte,V54.2
Acidentes de transporte,V54.3
Acidentes de transporte,V54.4
Acidentes de transporte,V54.5
Acidentes de transporte,V54.6
Acidentes de transporte,V54.7
Acidentes de transporte,V54.9
Acidentes de transporte,V55.0
Acidentes de transporte,V55.1
Acidentes de transporte,V55.2
Acidentes de transporte,V55.3
Acidentes de transporte,V55.4
Acidentes de transporte,V55.5
Acidentes de transporte,V55.6
Acidentes de transporte,V55.7
Acidentes de transporte,V55.9
Acidentes de transporte,V56.0
Acidentes de transporte,V56.1
Acidentes de transporte,V56.2
Acidentes de transporte,V56.3
Acidentes de transporte,V56.4
Acidentes de transporte,V56.5
Acidentes de transporte,V56.6
Acidentes de transporte,V56.7
Acidentes de transporte,V56.9
Acidentes de transporte,V57.0
Acidentes de transporte,V57.1
Acidentes de transporte,V57.2
Acidentes de transporte,V57.3
Acidentes de transporte,V57.4
Acidentes de transporte,V57.5
Acidentes de transporte,V57.6
Acidentes de transporte,V57.7
Acidentes de transporte,V57.9
Acidentes de transporte,V58.0
Acidentes de transporte,V58.1
Acidentes de transporte,V58.2
Acidentes de transporte,V58.3
Acidentes de transporte,V58.4
Acidentes de transporte,V58.5
Acidentes de transporte,V58.6
Acidentes de transporte,V58.7
Acidentes de transporte,V58.9
Acidentes de transporte,V59.0
Acidentes de transporte,V59.1
Acidentes de transporte,V59.2
Acidentes de transporte,V59.3
Acidentes de transporte,V59.4
Acidentes de transporte,V59.5
Acidentes de transporte,V59.6
Acidentes de transporte,V59.8
Acidentes de transporte,V59.9
Acidentes de transporte,V60.0
Acidentes de transporte,V60.1
Acidentes de transporte,V60.2
Acidentes de transporte,V60.3
Acidentes de transporte,V60.4
Acidentes de transporte,V60.5
Acidentes de transporte,V60.6
Acidentes de transporte,V60.7
Acidentes de transporte,V60.9
Acidentes de transporte,V61.0
Acidentes de transporte,V61.1
Acidentes de transporte,V61.2
Acidentes de transporte,V61.3
Acidentes de transporte,V61.4
Acidentes de transporte,V61.5
Acidentes de transporte,V61.6
Acidentes de transporte,V61.7
Acidentes de transporte,V61.9
Acidentes de transporte,V62.0
Acidentes de transporte,V62.1
Acidentes de transporte,V62.2
Acidentes de transporte,V62.3
Acidentes de transporte,V62.4
Acidentes de transporte,V62.5
Acidentes de transporte,V62.6
Acidentes de transporte,V62.7
Acidentes de transporte,V62.9
Acidentes de transporte,V63.0
Acidentes de transporte,V63.1
Acidentes de transporte,V63.2
Acidentes de transporte,V63.3
Acidentes de transporte,V63.4
Acidentes de transporte,V63.5
Acidentes de transporte,V63.6
Acidentes de transporte,V63.7
Acidentes de transporte,V63.9
Acidentes de transporte,V64.0
Acidentes de transporte,V64.1
Acidentes de transporte,V64.2
Acidentes de transporte,V64.3
Acidentes de transporte,V64.4
Acidentes de transporte,V64.5
Acidentes de transporte,V64.6
Acidentes de transporte,V64.7
Acidentes de transporte,V64.9
Acidentes de transporte,V65.0
Acidentes de transporte,V65.1
Acidentes de transporte,V65.2
Acidentes de transporte,V65.3
Acidentes de transporte,V65.4
Acidentes de transporte,V65.5
Acidentes de transporte,V65.6
Acidentes de transporte,V65.7
Acidentes de transporte,V65.9
Acidentes de transporte,V66.0
Acidentes de transporte,V66.1
Acidentes de transporte,V66.2
Acidentes de transporte,V66.3
Acidentes de transporte,V66.4
Acidentes de transporte,V66.5
Acidentes de transporte,V66.6
Acidentes de transporte,V66.7
Acidentes de transporte,V66.9
Acidentes de transporte,V67.0
Acidentes de transporte,V67.1
Acidentes de transporte,V67.2
Acidentes de transporte,V67.3
Acidentes de transporte,V67.4
Acidentes de transporte,V67.5
Acidentes de transporte,V67.6
Acidentes de transporte,V67.7
Acidentes de transporte,V67.9
Acidentes de transporte,V68.0
Acidentes de transporte,V68.1
Acidentes de transporte,V68.2
Acidentes de transporte,V68.3
Acidentes de transporte,V68.4
Acidentes de transporte,V68.5
Acidentes de transporte,V68.6
Acidentes de transporte,V68.7
Acidentes de transporte,V68.9
Acidentes de transporte,V69.0
Acidentes de transporte,V69.1
Acidentes de transporte,V69.2
Acidentes de transporte,V69.3
Acidentes de transporte,V69.4
Acidentes de transporte,V69.5
Acidentes de transporte,V69.6
Acidentes de transporte,V69.8
Acidentes de transporte,V69.9
Acidentes de transporte,V70.0
Acidentes de transporte,V70.1
Acidentes de transporte,V70.2
Acidentes de transporte,V70.3
Acidentes de transporte,V70.4
Acidentes de transporte,V70.5
Acidentes de transporte,V70.6
Acidentes de transporte,V70.7
Acidentes de transporte,V70.9
Acidentes de transporte,V71.0
Acidentes de transporte,V71.1
Acidentes de transporte,V71.2
Acidentes de transporte,V71.3
Acidentes de transporte,V71.4
Acidentes de transporte,V71.5
Acidentes de transporte,V71.6
Acidentes de transporte,V71.7
Acidentes de transporte,V71.9
Acidentes de transporte,V72.0
Acidentes de transporte,V72.1
Acidentes de transporte,V72.2
Acidentes de transporte,V72.3
Acidentes de transporte,V72.4
Acidentes de transporte,V72.5
Acidentes de transporte,V72.6
Acidentes de transporte,V72.7
Acidentes de transporte,V72.9
Acidentes de transporte,V73.0
Acidentes de transporte,V73.1
Acidentes de transporte,V73.2
Acidentes de transporte,V73.3
Acidentes de transporte,V73.4
Acidentes de transporte,V73.5
Acidentes de transporte,V73.6
Acidentes de transporte,V73.7
Acidentes de transporte,V73.9
Acidentes de transporte,V74.0
Acidentes de transporte,V74.1
Acidentes de transporte,V74.2
Acidentes de transporte,V74.3
Acidentes de transporte,V74.4
Acidentes de transporte,V74.5
Acidentes de transporte,V74.6
Acidentes de transporte,V74.7
Acidentes de transporte,V74.9
Acidentes de transporte,V75.0
Acidentes de transporte,V75.1
Acidentes de transporte,V75.2
Acidentes de transporte,V75.3
Acidentes de transporte,V75.4
Acidentes de transporte,V75.5
Acidentes de transporte,V75.6
Acidentes de transporte,V75.7
Acidentes de transporte,V75.9
Acidentes de transporte,V76.0
Acidentes de transporte,V76.1
Acidentes de transporte,V76.2
Acidentes de transporte,V76.3
Acidentes de transporte,V76.4
Acidentes de transporte,V76.5
Acidentes de transporte,V76.6
Acidentes de transporte,V76.7
Acidentes de transporte,V76.9
Acidentes de transporte,V77.0
Acidentes de transporte,V77.1
Acidentes de transporte,V77.2
Acidentes de transporte,V77.3
Acidentes de transporte,V77.4
Acidentes de transporte,V77.5
Acidentes de transporte,V77.6
Acidentes de transporte,V77.7
Acidentes de transporte,V77.9
Acidentes de transporte,V78.0
Acidentes de transporte,V78.1
Acidentes de transporte,V78.2
Acidentes de transporte,V78.3
Acidentes de transporte,V78.4
Acidentes de transporte,V78.5
Acidentes de transporte,V78.6
Acidentes de transporte,V78.7
Acidentes de transporte,V78.9
Acidentes de transporte,V79.0
Acidentes de transporte,V79.1
Acidentes de transporte,V79.2
Acidentes de transporte,V79.3
Acidentes de transporte,V79.4
Acidentes de transporte,V79.5
Acidentes de transporte,V79.6
Acidentes de transporte,V79.8
Acidentes de transporte,V79.9
Acidentes de transporte,V80.0
Acidentes de transporte,V80.1
Acidentes de transporte,V80.2
Acidentes de transporte,V80.3
Acidentes de transporte,V80.4
Acidentes de transporte,V80.5
Acidentes de transporte,V80.6
Acidentes de transporte,V80.7
Acidentes de transporte,V80.8
Acidentes de transporte,V80.9
Acidentes de transporte,V81.0
Acidentes de transporte,V81.1
Acidentes de transporte,V81.2
Acidentes de transporte,V81.3
Acidentes de transporte,V81.4
Acidentes de transporte,V81.5
Acidentes de transporte,V81.6
Acidentes de transporte,V81.7
Acidentes de transporte,V81.8
Acidentes de transporte,V81.9
Acidentes de transporte,V82.0
Acidentes de transporte,V82.1
Acidentes de transporte,V82.2
Acidentes de transporte,V82.3
Acidentes de transporte,V82.4
Acidentes de transporte,V82.5
Acidentes de transporte,V82.6
Acidentes de transporte,V82.7
Acidentes de transporte,V82.8
Acidentes de transporte,V82.9
Acidentes de transporte,V83.0
Acidentes de transporte,V83.1
Acidentes de transporte,V83.2
Acidentes de transporte,V83.3
Acidentes de transporte,V83.4
Acidentes de transporte,V83.5
Acidentes de transporte,V83.6
Acidentes de transporte,V83.7
Acidentes de transporte,V83.9
Acidentes de transporte,V84.0
Acidentes de transporte,V84.1
Acidentes de transporte,V84.2
Acidentes de transporte,V84.3
Acidentes de transporte,V84.4
Acidentes de transporte,V84.5
Acidentes de transporte,V84.6
Acidentes de transporte,V84.7
Acidentes de transporte,V84.9
Acidentes de transporte,V85.0
Acidentes de transporte,V85.1
Acidentes de transporte,V85.2
Acidentes de transporte,V85.3
Acidentes de transporte,V85.4
Acidentes de transporte,V85.5
Acidentes de transporte,V85.6
Acidentes de transporte,V85.7
Acidentes de transporte,V85.9
Acidentes de transporte,V86.0
Acidentes de transporte,V86.1
Acidentes de transporte,V86.2
Acidentes de transporte,V86.3
Acidentes de transporte,V86.4
Acidentes de transporte,V86.5
Acidentes de transporte,V86.6
Acidentes de transporte,V86.7
Acidentes de transporte,V86.9
Acidentes de transporte,V87.0
Acidentes de transporte,V87.1
Acidentes de transporte,V87.2
Acidentes de transporte,V87.3
Acidentes de transporte,V87.4
Acidentes de transporte,V87.5
Acidentes de transporte,V87.6
Acidentes de transporte,V87.7
Acidentes de transporte,V87.8
Acidentes de transporte,V87.9
Acidentes de transporte,V88.0
Acidentes de transporte,V88.1
Acidentes de transporte,V88.2
Acidentes de transporte,V88.3
Acidentes de transporte,V88.4
Acidentes de transporte,V88.5
Acidentes de transporte,V88.6
Acidentes de transporte,V88.7
Acidentes de transporte,V88.8
Acidentes de transporte,V88.9
Acidentes de transporte,V89.0
Acidentes de transporte,V89.1
Acidentes de transporte,V89.2
Acidentes de transporte,V89.3
Acidentes de transporte,V89.9
Acidentes de transporte,V90.0
Acidentes de transporte,V90.1
Acidentes de transporte,V90.2
Acidentes de transporte,V90.3
Acidentes de transporte,V90.4
Acidentes de transporte,V90.5
Acidentes de transporte,V90.6
Acidentes de transporte,V90.7
Acidentes de transporte,V90.8
Acidentes de transporte,V90.9
Acidentes de transporte,V91.0
Acidentes de transporte,V91.1
Acidentes de transporte,V91.2
Acidentes de transporte,V91.3
Acidentes de transporte,V91.4
Acidentes de transporte,V91.5
Acidentes de transporte,V91.6
Acidentes de transporte,V91.7
Acidentes de transporte,V91.8
Acidentes de transporte,V91.9
Acidentes de transporte,V92.0
Acidentes de transporte,V92.1
Acidentes de transporte,V92.2
Acidentes de transporte,V92.3
Acidentes de transporte,V92.4
Acidentes de transporte,V92.5
Acidentes de transporte,V92.6
Acidentes de transporte,V92.7
Acidentes de transporte,V92.8
Acidentes de transporte,V92.9
Acidentes de transporte,V93.0
Acidentes de transporte,V93.1
Acidentes de transporte,V93.2
Acidentes de transporte,V93.3
Acidentes de transporte,V93.4
Acidentes de transporte,V93.5
Acidentes de transporte,V93.6
Acidentes de transporte,V93.7
Acidentes de transporte,V93.8
Acidentes de transporte,V93.9
Acidentes de transporte,V94.0
Acidentes de transporte,V94.1
Acidentes de transporte,V94.2
Acidentes de transporte,V94.3
Acidentes de transporte,V94.4
Acidentes de transporte,V94.5
Acidentes de transporte,V94.6
Acidentes de transporte,V94.7
Acidentes de transporte,V94.8
Acidentes de transporte,V94.9
Acidentes de transporte,V95.0
Acidentes de transporte,V95.1
Acidentes de transporte,V95.2
Acidentes de transporte,V95.3
Acidentes de transporte,V95.4
Acidentes de transporte,V95.8
Acidentes de transporte,V95.9
Acidentes de transporte,V96.0
Acidentes de transporte,V96.1
Acidentes de transporte,V96.2
Acidentes de transporte,V96.8
Acidentes de transporte,V96.9
Acidentes de transporte,V97.0
Acidentes de transporte,V97.1
Acidentes de transporte,V97.2
Acidentes de transporte,V97.3
Acidentes de transporte,V97.8
Acidentes de transporte,V98
Acidentes de transporte,V99
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.0
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.1
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.2
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.3
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.4
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.5
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.6
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.7
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.8
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X40.9
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.0
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.1
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.2
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.3
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.4
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.5
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.6
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.7
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.8
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X41.9
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.0
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.1
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.2
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.3
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.4
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.5
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.6
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.7
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.8
"Envenenamento [intoxicação] acidental por exposição a drogas, medicamentos e substâncias biológicas",X42.9
